iteration,plc,namespace,ip,wait_physics_marker_sec,load_state_sec,write_sensors_sec,write_local_output_sec,wait_read_actuators_marker_sec,read_actuators_sec,write_actuator_output_sec,cycle_total_sec,sensor_written_count,sensor_skipped_count,actuator_count
17,PLC5,ns-plc5,192.168.5.1,0.005162857996765524,0.00027136504650115967,0.0006054489640519023,0.0009470160002820194,0.34826104500098154,7.613969501107931e-06,0.0020348859834484756,0.3573696030071005,7,0,0
17,PLC2,ns-plc2,192.168.2.1,0.005271039961371571,0.0003696289495564997,0.000390052970033139,0.0007296319818124175,0.3481238539679907,0.00043342699063941836,0.0024180750478990376,0.3578073719982058,1,3,5
17,PLC4,ns-plc4,192.168.4.1,0.005147557007148862,0.00024417502572759986,0.000494343985337764,0.0006713530165143311,0.35069431201554835,0.0007335360278375447,0.0013696090318262577,0.35944142803782597,2,2,3
17,PLC1,ns-plc1,192.168.1.1,0.010348637006245553,0.00024980801390483975,0.00041605299338698387,0.0006236719782464206,0.3473214990226552,0.00040374102536588907,0.004266525967977941,0.36369028099579737,4,1,2
18,PLC1,ns-plc1,192.168.1.1,0.005135020008310676,0.0001931829610839486,0.0003329800092615187,0.0005312369903549552,0.3432112840237096,0.00047311600064858794,0.001414126018062234,0.3513473570346832,4,1,2
18,PLC7,ns-plc7,192.168.7.1,0.01533589803148061,0.0002113439841195941,0.0003906969795934856,0.0005448159645311534,0.34162060904782265,7.0490059442818165e-06,0.0011326269595883787,0.35930515598738566,1,0,0
18,PLC3,ns-plc3,192.168.3.1,0.010815637011546642,0.00046286697033792734,0.0008502000127919018,0.0012174999574199319,0.3440192599664442,6.6820066422224045e-06,0.0017452309839427471,0.3592450860305689,12,0,0
18,PLC4,ns-plc4,192.168.4.1,0.0104096420109272,0.00032304099295288324,0.0005272389971651137,0.0007033779984340072,0.3434782409458421,0.000545431044884026,0.0015646450337953866,0.3576248720055446,2,2,3
18,PLC9,ns-plc9,192.168.9.1,0.01542761200107634,0.000263760972302407,0.00044890004210174084,0.0007852420094422996,0.3427439860533923,6.930029485374689e-06,0.0012340579996816814,0.36102992994710803,1,0,0
18,PLC8,ns-plc8,192.168.8.1,0.015355431998614222,0.0003050279919989407,0.00042136094998568296,0.0008137819822877645,0.34347858297405764,7.907976396381855e-06,0.0012193520087748766,0.3616640969994478,1,0,0
18,PLC5,ns-plc5,192.168.5.1,0.015655194991268218,0.00032100698444992304,0.0003706609713844955,0.0006244770484045148,0.34102180099580437,6.818969268351793e-06,0.0028906469815410674,0.36095723300240934,7,0,0
18,PLC2,ns-plc2,192.168.2.1,0.010255756962578744,0.0002338570193387568,0.00040348496986553073,0.000615784025285393,0.3475321760051884,0.00044255401007831097,0.0014512400375679135,0.3610014200094156,1,3,5
19,PLC9,ns-plc9,192.168.9.1,0.01027577102649957,0.00026776600861921906,0.0005469970055855811,0.0006867059855721891,0.3373864510213025,7.833994459360838e-06,0.0013667790335603058,0.35061190999113023,1,0,0
19,PLC4,ns-plc4,192.168.4.1,0.010268239013385028,0.0003009270294569433,0.0003922880277968943,0.0013254579971544445,0.336421966960188,0.0005408389843069017,0.0013968730345368385,0.35074846202041954,2,2,3
19,PLC3,ns-plc3,192.168.3.1,0.010306832031346858,0.00029029196593910456,0.00062377197900787,0.0008202589815482497,0.33753199700731784,7.031019777059555e-06,0.0014331539859995246,0.3510942159919068,12,0,0
19,PLC5,ns-plc5,192.168.5.1,0.010501515993382782,0.00029702403116971254,0.0003980040200985968,0.0006235850160010159,0.3373015999677591,5.834968760609627e-06,0.0012023510062135756,0.35044716903939843,7,0,0
19,PLC2,ns-plc2,192.168.2.1,0.010258256981614977,0.00023006199626252055,0.0004083230160176754,0.0006084570195525885,0.3370097230072133,0.0005142390145920217,0.0016353969695046544,0.35072959400713444,1,3,5
19,PLC8,ns-plc8,192.168.8.1,0.010492308007087559,0.0003409649943932891,0.0007801229949109256,0.0013415089924819767,0.33830078900791705,6.0150050558149815e-06,0.0010978010250255466,0.35243920603534207,1,0,0
19,PLC7,ns-plc7,192.168.7.1,0.010304149007424712,0.0003766660229302943,0.0004944730317220092,0.0008684350177645683,0.3409734029555693,6.993010174483061e-06,0.001253939000889659,0.35437962698051706,1,0,0
19,PLC1,ns-plc1,192.168.1.1,0.015484575997106731,0.00031185202533379197,0.0004730739747174084,0.0007154499762691557,0.33746211300604045,0.00045835995115339756,0.001628828002139926,0.3566037020063959,4,1,2
20,PLC5,ns-plc5,192.168.5.1,0.015404449019115418,0.0002717769821174443,0.00042076403042301536,0.0007957770139910281,0.33369251899421215,7.0559908635914326e-06,0.00124677101848647,0.35189993894891813,7,0,0
20,PLC7,ns-plc7,192.168.7.1,0.0102414779830724,0.0002352500450797379,0.00047122902469709516,0.0005254289717413485,0.33725889201741666,6.866001058369875e-06,0.001217857003211975,0.3500169950420968,1,0,0
20,PLC2,ns-plc2,192.168.2.1,0.010248412028886378,0.00023239600704982877,0.0003784269792959094,0.0005644129705615342,0.338132330973167,0.000552451005205512,0.001265719998627901,0.35143766400869936,1,3,5
20,PLC1,ns-plc1,192.168.1.1,0.010276483022607863,0.00024364294949918985,0.0004457469913177192,0.0006421149591915309,0.3381685490021482,0.0005393219762481749,0.0012160709593445063,0.351598046021536,4,1,2
20,PLC4,ns-plc4,192.168.4.1,0.015346342988777906,0.0002149849897250533,0.00035503803519532084,0.0005397379864007235,0.3371346859494224,0.0004771800013259053,0.0015076500130817294,0.355635056970641,2,2,3
20,PLC9,ns-plc9,192.168.9.1,0.015489650948438793,0.0002945419983007014,0.0003911239909939468,0.0009004939929582179,0.33785787399392575,6.853020749986172e-06,0.001099775021430105,0.35610899300081655,1,0,0
20,PLC3,ns-plc3,192.168.3.1,0.015503886039368808,0.0003053430118598044,0.00047751801321282983,0.0008309049881063402,0.33725920401047915,6.603018846362829e-06,0.0013264419976621866,0.35578943602740765,12,0,0
20,PLC8,ns-plc8,192.168.8.1,0.010320837027393281,0.00035436596954241395,0.000790950027294457,0.0015850950148887932,0.3388149889651686,1.055002212524414e-05,0.0015341180260293186,0.353500088036526,1,0,0
21,PLC5,ns-plc5,192.168.5.1,0.015439570997841656,0.00026287802029401064,0.0003933979896828532,0.0006088099908083677,0.34013804502319545,7.598020602017641e-06,0.0014831559965386987,0.3583994989749044,7,0,0
21,PLC8,ns-plc8,192.168.8.1,0.010427862987853587,0.0003096400178037584,0.00044663401786237955,0.0007043739897198975,0.3418114859960042,6.843998562544584e-06,0.001358609995804727,0.35513828397961333,1,0,0
21,PLC9,ns-plc9,192.168.9.1,0.010253431973978877,0.0002469790051691234,0.0003745060530491173,0.0005682549672201276,0.3430296890437603,6.866001058369875e-06,0.0011412670137360692,0.35567875200649723,1,0,0
21,PLC3,ns-plc3,192.168.3.1,0.010355998005252331,0.00039013498462736607,0.0005545929889194667,0.0007442579953931272,0.34310345601988956,7.347960490733385e-06,0.0012673939927481115,0.3564860519836657,12,0,0
21,PLC4,ns-plc4,192.168.4.1,0.010276836983393878,0.0002880420070141554,0.000566379982046783,0.0007066020043566823,0.34321234899107367,0.0006719710072502494,0.0013518030173145235,0.35714683297555894,2,2,3
21,PLC1,ns-plc1,192.168.1.1,0.010230609972495586,0.0002030429895967245,0.00038602499989792705,0.0006376850069500506,0.34540179499890655,0.0004967009881511331,0.0014883800176903605,0.35890239098807797,4,1,2
21,PLC7,ns-plc7,192.168.7.1,0.015542271023150533,0.00028461997862905264,0.0003664949908852577,0.0006259920191951096,0.34328772395383567,6.50197034701705e-06,0.0011285929940640926,0.36131331796059385,1,0,0
21,PLC2,ns-plc2,192.168.2.1,0.015343556005973369,0.00021168997045606375,0.0003081199829466641,0.0005520120030269027,0.34302533604204655,0.0007171379984356463,0.001356053980998695,0.3615733420010656,1,3,5
22,PLC5,ns-plc5,192.168.5.1,0.015437000954989344,0.00024065800243988633,0.0004886169917881489,0.0006533900159411132,0.3472593550104648,1.3189041055738926e-05,0.0011945510050281882,0.3653547639842145,7,0,0
22,PLC1,ns-plc1,192.168.1.1,0.010262458003126085,0.0002562460140325129,0.0004516920307651162,0.0008207780192606151,0.34860235499218106,0.0004822870250791311,0.001490010996349156,0.3624350890167989,4,1,2
22,PLC7,ns-plc7,192.168.7.1,0.010225851961877197,0.00021440198179334402,0.0008171179797500372,0.001204466971103102,0.34853257500799373,7.4160052463412285e-06,0.0012851980281993747,0.362376436998602,1,0,0
22,PLC9,ns-plc9,192.168.9.1,0.015394877002108842,0.0002351580187678337,0.0003676990163512528,0.0005838409997522831,0.3480107160285115,8.025032002478838e-06,0.0012245370307937264,0.36588574101915583,1,0,0
22,PLC8,ns-plc8,192.168.8.1,0.015507398988120258,0.0003249970031902194,0.00047178997192531824,0.0007003319915384054,0.34866875200532377,6.646034307777882e-06,0.001394465973135084,0.36715109599754214,1,0,0
22,PLC4,ns-plc4,192.168.4.1,0.015589807997457683,0.0002582030138000846,0.0003182200016453862,0.000582784996367991,0.3476290329708718,0.00046784302685409784,0.0011731050326488912,0.36607857001945376,2,2,3
22,PLC3,ns-plc3,192.168.3.1,0.01534368097782135,0.00021362799452617764,0.00041678501293063164,0.000602858024649322,0.3485363909858279,7.481954526156187e-06,0.0013012029812671244,0.36649348901119083,12,0,0
22,PLC2,ns-plc2,192.168.2.1,0.010400991013739258,0.0002959159901365638,0.0003890430089086294,0.0005884729907847941,0.3513023389969021,0.0005034930072724819,0.0011911159963347018,0.36474195698974654,1,3,5
23,PLC3,ns-plc3,192.168.3.1,0.010505914047826082,0.00044403201900422573,0.0006730600143782794,0.0005177700077183545,0.33771142800105736,7.036025635898113e-06,0.0012294809566810727,0.3511333049973473,12,0,0
23,PLC5,ns-plc5,192.168.5.1,0.01541392895160243,5.959300324320793e-05,9.591004345566034e-05,0.00012254295870661736,0.3373124320060015,6.203947123140097e-06,0.0012002860312350094,0.3542505369987339,7,0,0
23,PLC7,ns-plc7,192.168.7.1,0.015724311000667512,5.53170102648437e-05,0.0001475629978813231,0.0004556580097414553,0.33708382199984044,6.7889923229813576e-06,0.0011131389765068889,0.35464216297259554,1,0,0
23,PLC8,ns-plc8,192.168.8.1,0.010274633998051286,0.00026321300538256764,0.00039505603490397334,0.0006471920059993863,0.34106847702059895,8.094008080661297e-06,0.0014394549652934074,0.3541711369762197,1,0,0
23,PLC2,ns-plc2,192.168.2.1,0.010296394990291446,0.00029523897683247924,0.0006939979502931237,0.0006724370177835226,0.34043791197473183,0.00041676004184409976,0.0012273849570192397,0.3540839559864253,1,3,5
23,PLC9,ns-plc9,192.168.9.1,0.010475987975951284,0.0003860490396618843,0.00046406302135437727,0.0006255549960769713,0.3428413789952174,6.410002242773771e-06,0.0012108790106140077,0.3560726369614713,1,0,0
23,PLC1,ns-plc1,192.168.1.1,0.015468839032109827,6.848102202638984e-05,9.789405157789588e-05,0.00016685598529875278,0.3395093580475077,0.0004728469648398459,0.001538185984827578,0.35736852401169017,4,1,2
23,PLC4,ns-plc4,192.168.4.1,0.010234494984615594,0.00020006595877930522,0.0004272619844414294,0.0006501380121335387,0.3424032049952075,0.0005054079811088741,0.0011899990495294333,0.3556694280123338,2,2,3
24,PLC2,ns-plc2,192.168.2.1,0.015393174020573497,0.0002375519834458828,0.0004817089647985995,0.0005703340284526348,0.3497079139924608,0.0005050940089859068,0.0012367830495350063,0.3681936679640785,1,3,5
24,PLC7,ns-plc7,192.168.7.1,0.015332838986068964,0.00021013198420405388,0.00046003999887034297,0.0006437270203605294,0.35288454400142655,6.311980541795492e-06,0.001085244002752006,0.3706824730033986,1,0,0
24,PLC3,ns-plc3,192.168.3.1,0.020641873008571565,0.00024546298664063215,0.00040040200110524893,0.0006311429897323251,0.34934959100792184,7.084978278726339e-06,0.0012465370236895978,0.3725812909542583,12,0,0
24,PLC8,ns-plc8,192.168.8.1,0.01550869399216026,0.0002906880108639598,0.0004570760065689683,0.0009589609690010548,0.35240087198326364,5.319016054272652e-06,0.0011047160369344056,0.3708036359748803,1,0,0
24,PLC4,ns-plc4,192.168.4.1,0.015367829008027911,0.00027074600802734494,0.00033455301309004426,0.0005614279652945697,0.3525756019516848,0.0003749289899133146,0.0011793709709309042,0.37072581297252327,2,2,3
24,PLC9,ns-plc9,192.168.9.1,0.01529979199403897,0.00020589702762663364,0.0007491899887099862,0.0012136779841966927,0.35321403498528525,8.838949725031853e-06,0.001374743995256722,0.37215350999031216,1,0,0
24,PLC1,ns-plc1,192.168.1.1,0.015389227017294616,0.0004157410003244877,0.0006757820374332368,0.0007531800074502826,0.35305479099042714,0.0004769460065290332,0.0011891790200024843,0.3720258839894086,4,1,2
24,PLC5,ns-plc5,192.168.5.1,0.015379640040919185,0.0002234359853900969,0.0004005500231869519,0.0005885689752176404,0.35738134098937735,7.5400457717478275e-06,0.001238363969605416,0.3752859979867935,7,0,0
25,PLC1,ns-plc1,192.168.1.1,0.010255853005219251,0.00021160900359973311,0.0004890200216323137,0.0011001919629052281,0.3433474460034631,0.0005133370286785066,0.0012074420228600502,0.35719501599669456,4,1,2
25,PLC3,ns-plc3,192.168.3.1,0.015653909998945892,0.00025971297873184085,0.0003860109718516469,0.0006024860194884241,0.34314421395538375,6.69300789013505e-06,0.0014565500314347446,0.3615677189663984,12,0,0
25,PLC2,ns-plc2,192.168.2.1,0.01551604300038889,0.0003530799876898527,0.0004309160285629332,0.0009268299909308553,0.34416099201189354,0.0006495689740404487,0.00125660200137645,0.3633562719915062,1,3,5
25,PLC8,ns-plc8,192.168.8.1,0.015433405002113432,0.00027376296930015087,0.00039940100396052003,0.000567360024433583,0.3436137780081481,5.637004505842924e-06,0.0010767750209197402,0.36143224395345896,1,0,0
25,PLC4,ns-plc4,192.168.4.1,0.010242538002785295,0.0002272839774377644,0.00032169598853215575,0.0006940210005268455,0.347685566986911,0.0005099030095152557,0.0012962030014023185,0.3610366850043647,2,2,3
25,PLC9,ns-plc9,192.168.9.1,0.010405562003143132,0.00030920503195375204,0.0008288380340673029,0.0012371750199235976,0.3468134620343335,7.632013875991106e-06,0.0012567430385388434,0.36095044598914683,1,0,0
25,PLC5,ns-plc5,192.168.5.1,0.010454303002916276,0.00028523901710286736,0.00037003803299739957,0.0006200670031830668,0.34762939100619406,7.848022505640984e-06,0.0017521919799037278,0.3611851320019923,7,0,0
25,PLC7,ns-plc7,192.168.7.1,0.015323411964345723,0.00020673801191151142,0.00033298396738246083,0.0005366710247471929,0.3474976880243048,5.865993443876505e-06,0.0012831699568778276,0.36526338499970734,1,0,0
26,PLC7,ns-plc7,192.168.7.1,0.010235534980893135,0.000193475978448987,0.00047482200898230076,0.0004914290038868785,0.342235752963461,6.83200778439641e-06,0.0011640089796856046,0.3548580020433292,1,0,0
26,PLC9,ns-plc9,192.168.9.1,0.010486117040272802,0.0002937260433100164,0.00038742099422961473,0.0006041420274414122,0.34337332798168063,5.7219876907765865e-06,0.0011167610064148903,0.3563295459607616,1,0,0
26,PLC3,ns-plc3,192.168.3.1,0.015781295020133257,0.0003005960024893284,0.00043369096238166094,0.0007320570293813944,0.34038386202882975,1.6219972167164087e-05,0.0015157550224103034,0.359230196045246,12,0,0
26,PLC1,ns-plc1,192.168.1.1,0.015543546993285418,0.0003609000123105943,0.0005649339873343706,0.0007131180027499795,0.3419823999865912,0.00042477500392124057,0.0011931760236620903,0.3608492510393262,4,1,2
26,PLC5,ns-plc5,192.168.5.1,0.010520701005589217,0.0003771550254896283,0.0007066639955155551,0.0008383679669350386,0.34191509999800473,6.043002940714359e-06,0.0020255169947631657,0.3564720280119218,7,0,0
26,PLC8,ns-plc8,192.168.8.1,0.015420092036947608,0.00027997599681839347,0.00039956398541107774,0.0005842429818585515,0.34243271697778255,5.496025551110506e-06,0.001079449022654444,0.3602669310057536,1,0,0
26,PLC2,ns-plc2,192.168.2.1,0.015694092027843,0.00028864300111308694,0.0003356279921717942,0.0005873830523341894,0.34327455796301365,0.00048305798554793,0.0012014140374958515,0.36193248495692387,1,3,5
26,PLC4,ns-plc4,192.168.4.1,0.010230179002974182,0.000190077000297606,0.0004221400013193488,0.0005041550030000508,0.3479307859670371,0.0004762680036947131,0.0011664359481073916,0.3609751950134523,2,2,3
27,PLC7,ns-plc7,192.168.7.1,0.01534703403012827,0.00020662200404331088,0.0004787820507772267,0.0004984809784218669,0.34228675602935255,8.71199881657958e-06,0.0016026750090532005,0.36049786797957495,1,0,0
27,PLC5,ns-plc5,192.168.5.1,0.01608453696826473,0.0003158899489790201,0.0004624699940904975,0.0006601519999094307,0.33976640296168625,7.915950845927e-06,0.0013309590285643935,0.35872943594586104,7,0,0
27,PLC2,ns-plc2,192.168.2.1,0.010244371020235121,0.0001920980284921825,0.00043933698907494545,0.0005126430187374353,0.3431120360037312,0.0004499410279095173,0.0012526619830168784,0.35626335901906714,1,3,5
27,PLC4,ns-plc4,192.168.4.1,0.010246060963254422,0.0002278860192745924,0.0005761400097981095,0.0006099599995650351,0.34246198600158095,0.0005487509770318866,0.0012923660106025636,0.35602368001127616,2,2,3
27,PLC3,ns-plc3,192.168.3.1,0.01541046897182241,0.00025563198141753674,0.0005228569498285651,0.0005901710246689618,0.34275409404654056,8.090981282293797e-06,0.0014639130095019937,0.36106731300242245,12,0,0
27,PLC1,ns-plc1,192.168.1.1,0.015436124987900257,0.00027721800142899156,0.00040384597377851605,0.0006565290386788547,0.3428727139835246,0.0004337849677540362,0.0011686970246955752,0.36131212499458343,4,1,2
27,PLC9,ns-plc9,192.168.9.1,0.015447217971086502,0.00026382500072941184,0.00038432597648352385,0.0005884869606234133,0.34409912198316306,9.101000614464283e-06,0.0021364319836720824,0.36300125904381275,1,0,0
27,PLC8,ns-plc8,192.168.8.1,0.010272377985529602,0.00020822201622650027,0.00045566196786239743,0.0005524199805222452,0.34793179197004065,9.905954357236624e-06,0.0021281400113366544,0.3616250639897771,1,0,0
28,PLC8,ns-plc8,192.168.8.1,0.010398190002888441,0.00020745996152982116,0.00044065003748983145,0.0005344729870557785,0.33167807199060917,6.843009032309055e-06,0.0013412300031632185,0.34469624696066603,1,0,0
28,PLC5,ns-plc5,192.168.5.1,0.01565842895070091,0.00015247397823259234,0.00023990200133994222,0.0003214449970982969,0.33161018800456077,9.000010322779417e-06,0.001544470025692135,0.3495876840315759,7,0,0
28,PLC2,ns-plc2,192.168.2.1,0.015384010970592499,0.0001624089782126248,0.00020519300596788526,0.0004121490055695176,0.3326839539804496,0.00042285898234695196,0.0012480110162869096,0.35057032603072,1,3,5
28,PLC3,ns-plc3,192.168.3.1,0.015355807030573487,0.000152038992382586,0.00040128000546246767,0.0004991779569536448,0.3315041509922594,7.522990927100182e-06,0.001222705002874136,0.3492029720218852,12,0,0
28,PLC4,ns-plc4,192.168.4.1,0.015436617017257959,0.00015458097914233804,0.0001989839947782457,0.00031318998662754893,0.33183505898341537,0.0008398010395467281,0.0021634509903378785,0.35099286801414564,2,2,3
28,PLC7,ns-plc7,192.168.7.1,0.015379706979729235,0.0001236439566127956,0.0002647730289027095,0.0002984220045618713,0.3343275299994275,8.450995665043592e-06,0.00118283397750929,0.35163891199044883,1,0,0
28,PLC9,ns-plc9,192.168.9.1,0.010527955018915236,0.00027216196758672595,0.0005307369865477085,0.0006327269948087633,0.33524684800067917,7.224036380648613e-06,0.0012685550027526915,0.3485803999938071,1,0,0
28,PLC1,ns-plc1,192.168.1.1,0.010231563006527722,0.00017088197637349367,0.0002968310145661235,0.00037034699926152825,0.33684295701095834,0.0006775350193493068,0.002236552012618631,0.3508919600280933,4,1,2
29,PLC7,ns-plc7,192.168.7.1,0.010232044965960085,0.0001868800027295947,0.0003512460389174521,0.0005032389890402555,0.3422355499933474,6.52798917144537e-06,0.0011005810229107738,0.35467420401982963,1,0,0
29,PLC3,ns-plc3,192.168.3.1,0.010232372034806758,0.00019084603991359472,0.00038820802001282573,0.0005762630025856197,0.34432864998234436,6.208021659404039e-06,0.0011659839656203985,0.3569429520284757,12,0,0
29,PLC2,ns-plc2,192.168.2.1,0.010469111963175237,0.00036743300734087825,0.0004677629913203418,0.0006905740010552108,0.3430356449680403,0.00039589201333001256,0.001744513981975615,0.3572377419914119,1,3,5
29,PLC1,ns-plc1,192.168.1.1,0.010682279011234641,0.0004553159815259278,0.0007673600339330733,0.0011358589981682599,0.33948235999559984,0.0005847580032423139,0.0017955719958990812,0.3550226720399223,4,1,2
29,PLC4,ns-plc4,192.168.4.1,0.010233623965177685,0.00019146304111927748,0.0005292170098982751,0.000694319955073297,0.34425060398643836,0.0005220019957050681,0.0014191130176186562,0.35790508100762963,2,2,3
29,PLC8,ns-plc8,192.168.8.1,0.010334933002013713,0.0002880709944292903,0.0007852819981053472,0.0011600350262597203,0.3466258170083165,5.510984919965267e-06,0.0011393449967727065,0.36044955695979297,1,0,0
29,PLC5,ns-plc5,192.168.5.1,0.010633170022629201,0.00028878299053758383,0.0004279389977455139,0.00099301798036322,0.34657898894511163,6.385031156241894e-06,0.0011967679602093995,0.36020246997941285,7,0,0
29,PLC9,ns-plc9,192.168.9.1,0.01043128501623869,0.000480970018543303,0.000741062976885587,0.0011727590463124216,0.34410373301943764,8.70897201821208e-06,0.0011731760459952056,0.35820823401445523,1,0,0
30,PLC4,ns-plc4,192.168.4.1,0.010251639992929995,0.00023978098761290312,0.0004691390204243362,0.0006033789832144976,0.3436235709814355,0.0005262969643808901,0.0012182869832031429,0.3570035470183939,2,2,3
30,PLC2,ns-plc2,192.168.2.1,0.01545116602210328,0.0002962280414067209,0.0004053679876960814,0.0006400299607776105,0.3394168789964169,0.0005948269972577691,0.001552868983708322,0.3584424320142716,1,3,5
30,PLC5,ns-plc5,192.168.5.1,0.010232898988761008,0.00020286499056965113,0.000779489055275917,0.0012757450458593667,0.34323367598699406,7.1229878813028336e-06,0.0011836369521915913,0.3570029750117101,7,0,0
30,PLC7,ns-plc7,192.168.7.1,0.015350472007412463,0.00019491900457069278,0.00034926104126498103,0.0005430209566839039,0.34343396103940904,6.99399970471859e-06,0.0013027520035393536,0.3612416429677978,1,0,0
30,PLC3,ns-plc3,192.168.3.1,0.015423430013470352,0.0002598349819891155,0.0004107999848201871,0.0006281230016611516,0.3419857759727165,5.785026587545872e-06,0.00117898901225999,0.359957440989092,12,0,0
30,PLC8,ns-plc8,192.168.8.1,0.010257455985993147,0.0002446169964969158,0.000811843026895076,0.001256713003385812,0.34455946896923706,6.5470230765640736e-06,0.0013310160138644278,0.35855451301904395,1,0,0
30,PLC9,ns-plc9,192.168.9.1,0.010448821005411446,0.00025977398036047816,0.0004083330277353525,0.00060516397934407,0.3451436990289949,7.705995813012123e-06,0.0011739539913833141,0.3581085809855722,1,0,0
30,PLC1,ns-plc1,192.168.1.1,0.015365114959422499,0.0003013749956153333,0.0004829299869015813,0.0005922109703533351,0.3425705659901723,0.00046855397522449493,0.0017573789809830487,0.3616240280098282,4,1,2
31,PLC7,ns-plc7,192.168.7.1,0.010278892004862428,0.00028961600037291646,0.0003553339629434049,0.0006138879689387977,0.34352628502529114,6.218964699655771e-06,0.0012929730000905693,0.3564295859541744,1,0,0
31,PLC8,ns-plc8,192.168.8.1,0.01040901499800384,0.0003009570064023137,0.0005447749863378704,0.0006930169765837491,0.34372343396535143,5.631998647004366e-06,0.0012737209908664227,0.35702532599680126,1,0,0
31,PLC9,ns-plc9,192.168.9.1,0.010364743997342885,0.0002541800495237112,0.00035637494875118136,0.0005683599738404155,0.3446906300378032,5.7889847084879875e-06,0.001338960020802915,0.3576402490143664,1,0,0
31,PLC1,ns-plc1,192.168.1.1,0.010444294020999223,0.0003514129784889519,0.0004345089546404779,0.0009434979874640703,0.3428704870166257,0.0005904019926674664,0.001478026038967073,0.3571893090265803,4,1,2
31,PLC3,ns-plc3,192.168.3.1,0.010436135984491557,0.0004564389819279313,0.0008275979780592024,0.001211240014526993,0.3449811000027694,8.096976671367884e-06,0.0016664619906805456,0.35967763798544183,12,0,0
31,PLC4,ns-plc4,192.168.4.1,0.015368654974736273,0.00023386901011690497,0.0003495310083962977,0.0007694369996897876,0.3426950669963844,0.0006865260074846447,0.001281781995203346,0.36144910799339414,2,2,3
31,PLC5,ns-plc5,192.168.5.1,0.010234310000669211,0.00020787405082955956,0.00042365503031760454,0.0005083869909867644,0.3480828769970685,6.5909698605537415e-06,0.001361033006105572,0.3608958530239761,7,0,0
31,PLC2,ns-plc2,192.168.2.1,0.010507632046937943,0.0003683309769257903,0.0004522340022958815,0.0009919849690049887,0.347160103963688,0.0008466519648209214,0.0018731229938566685,0.3622784129693173,1,3,5
32,PLC8,ns-plc8,192.168.8.1,0.01030961301876232,0.00025677395751699805,0.00045700796181336045,0.0005571660003624856,0.33870628400472924,6.5909698605537415e-06,0.0011345410021021962,0.35148903902154416,1,0,0
32,PLC5,ns-plc5,192.168.5.1,0.01028769399272278,0.0002417250070720911,0.0005768180126324296,0.0008105089655146003,0.3372034329804592,7.620023097842932e-06,0.0011881169630214572,0.3503805430373177,7,0,0
32,PLC3,ns-plc3,192.168.3.1,0.01042200403753668,0.0003907890059053898,0.0005061419797129929,0.0006919890292920172,0.3378819720237516,7.221999112516642e-06,0.0012888920027762651,0.3512514719623141,12,0,0
32,PLC1,ns-plc1,192.168.1.1,0.010514076973777264,0.00035039096837863326,0.00043649697909131646,0.0007876720046624541,0.3379146779770963,0.0003840909921564162,0.0011478840024210513,0.3516045999713242,4,1,2
32,PLC4,ns-plc4,192.168.4.1,0.010482184996362776,0.0002932199859060347,0.0007665650337003171,0.001203901949338615,0.33764887298457325,0.0004623910062946379,0.0011712160194292665,0.3521113879978657,2,2,3
32,PLC2,ns-plc2,192.168.2.1,0.010262980009429157,0.00023763201897963881,0.0003753750352188945,0.0006821859860792756,0.3373795310035348,0.0004514789907261729,0.0014621980371885002,0.3509498640196398,1,3,5
32,PLC7,ns-plc7,192.168.7.1,0.015516313957050443,0.00028300704434514046,0.00045749900164082646,0.000593359989579767,0.33845041401218623,6.022048182785511e-06,0.0010651209740899503,0.35643361002439633,1,0,0
32,PLC9,ns-plc9,192.168.9.1,0.01023911201627925,0.00018641899805516005,0.00048611097736284137,0.0004885850357823074,0.3422848670161329,6.700982339680195e-06,0.0010736410040408373,0.35482910100836307,1,0,0
33,PLC3,ns-plc3,192.168.3.1,0.010422834020573646,0.0003331700572744012,0.0006190440035425127,0.0007493179873563349,0.3387966449954547,2.349959686398506e-06,0.0002857469953596592,0.3512690489878878,12,0,0
33,PLC9,ns-plc9,192.168.9.1,0.005137072002980858,0.00021705502877011895,0.000347193970810622,0.0005504529690369964,0.34242943400749937,2.3589818738400936e-06,0.0003261989913880825,0.3490706660086289,1,0,0
33,PLC7,ns-plc7,192.168.7.1,0.005143139977008104,0.00019762699957937002,0.0003439720021560788,0.000503683986607939,0.3437960160081275,2.7469941414892673e-06,0.00025763496523723006,0.35029889800352976,1,0,0
33,PLC5,ns-plc5,192.168.5.1,0.01032968598883599,0.00027410301845520735,0.0003509939997456968,0.0006052720127627254,0.3424445600248873,2.5519984774291515e-06,0.00027367600705474615,0.3543467339477502,7,0,0
33,PLC8,ns-plc8,192.168.8.1,0.010337502986658365,0.00028507004026323557,0.00046979502076283097,0.0005727889947593212,0.34370970900636166,2.46299896389246e-06,0.00029107899172231555,0.3557247339631431,1,0,0
33,PLC4,ns-plc4,192.168.4.1,0.0051399009535089135,0.00021983199985697865,0.00036913901567459106,0.0005559949786402285,0.3473359999479726,0.00016039999900385737,0.00025811803061515093,0.3540940420352854,2,2,3
33,PLC2,ns-plc2,192.168.2.1,0.005151356977876276,0.0002234610146842897,0.00037246098509058356,0.0006161379860714078,0.34754986595362425,0.00014252396067604423,0.0003080060123465955,0.35443528700852767,1,3,5
