iteration,plc,variable,value,source,direction,kind,timestamp_epoch
26,PLC3,PLC3_T2,0.872824,modbus_poll,response,md,1779946587.898305
26,PLC3,PLC3_V2F,104.005157,modbus_poll,response,md,1779946587.898305
26,PLC4,PLC4_T3,3.914925,modbus_poll,response,md,1779946587.898305
26,PLC4,PLC4_T4,3.376746,modbus_poll,response,md,1779946587.898305
26,PLC5,PLC5_J302,21.398287,modbus_poll,response,md,1779946587.898305
26,PLC5,PLC5_J306,83.917328,modbus_poll,response,md,1779946587.898305
26,PLC5,PLC5_J307,21.288193,modbus_poll,response,md,1779946587.898305
26,PLC5,PLC5_J317,69.526245,modbus_poll,response,md,1779946587.898305
26,PLC5,PLC5_PU10F,30.541552,modbus_poll,response,md,1779946587.898305
26,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946587.898305
26,PLC5,PLC5_PU8F,34.681763,modbus_poll,response,md,1779946587.898305
26,PLC7,PLC7_T5,2.277126,modbus_poll,response,md,1779946587.898305
26,PLC8,PLC8_T6,5.233445,modbus_poll,response,md,1779946587.898305
26,PLC9,PLC9_T7,2.182853,modbus_poll,response,md,1779946587.898305
27,PLC1,PLC1_J269,35.151840,modbus_poll,response,md,1779946588.243583
27,PLC1,PLC1_J280,2.975517,modbus_poll,response,md,1779946588.243583
27,PLC1,PLC1_PU1F,95.942131,modbus_poll,response,md,1779946588.243583
27,PLC1,PLC1_PU2F,95.960938,modbus_poll,response,md,1779946588.243583
27,PLC2,PLC2_T1,2.854651,modbus_poll,response,md,1779946588.243583
27,PLC3,PLC3_J14,28.830555,modbus_poll,response,md,1779946588.243583
27,PLC3,PLC3_J256,91.534546,modbus_poll,response,md,1779946588.243583
27,PLC3,PLC3_J289,25.843273,modbus_poll,response,md,1779946588.243583
27,PLC3,PLC3_J300,25.786371,modbus_poll,response,md,1779946588.243583
27,PLC3,PLC3_J415,87.261574,modbus_poll,response,md,1779946588.243583
27,PLC3,PLC3_J422,27.930553,modbus_poll,response,md,1779946588.243583
27,PLC3,PLC3_PU4F,32.791405,modbus_poll,response,md,1779946588.243583
27,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946588.243583
27,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946588.243583
27,PLC3,PLC3_PU7F,47.837269,modbus_poll,response,md,1779946588.243583
27,PLC3,PLC3_T2,0.893481,modbus_poll,response,md,1779946588.243583
27,PLC3,PLC3_V2F,103.861008,modbus_poll,response,md,1779946588.243583
27,PLC4,PLC4_T3,3.961282,modbus_poll,response,md,1779946588.243583
27,PLC4,PLC4_T4,3.427651,modbus_poll,response,md,1779946588.243583
27,PLC5,PLC5_J302,21.399199,modbus_poll,response,md,1779946588.243583
27,PLC5,PLC5_J306,83.950920,modbus_poll,response,md,1779946588.243583
27,PLC5,PLC5_J307,21.289186,modbus_poll,response,md,1779946588.243583
27,PLC5,PLC5_J317,69.567612,modbus_poll,response,md,1779946588.243583
27,PLC5,PLC5_PU10F,30.529297,modbus_poll,response,md,1779946588.243583
27,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946588.243583
27,PLC5,PLC5_PU8F,34.662571,modbus_poll,response,md,1779946588.243583
27,PLC7,PLC7_T5,2.333659,modbus_poll,response,md,1779946588.243583
27,PLC8,PLC8_T6,5.259017,modbus_poll,response,md,1779946588.243583
27,PLC9,PLC9_T7,2.245021,modbus_poll,response,md,1779946588.243583
28,PLC1,PLC1_J269,35.149181,modbus_poll,response,md,1779946588.588457
28,PLC1,PLC1_J280,2.975515,modbus_poll,response,md,1779946588.588457
28,PLC1,PLC1_PU1F,95.947098,modbus_poll,response,md,1779946588.588457
28,PLC1,PLC1_PU2F,95.965904,modbus_poll,response,md,1779946588.588457
28,PLC2,PLC2_T1,2.845116,modbus_poll,response,md,1779946588.588457
28,PLC3,PLC3_J14,28.845909,modbus_poll,response,md,1779946588.588457
28,PLC3,PLC3_J256,91.568710,modbus_poll,response,md,1779946588.588457
28,PLC3,PLC3_J289,25.859947,modbus_poll,response,md,1779946588.588457
28,PLC3,PLC3_J300,25.803085,modbus_poll,response,md,1779946588.588457
28,PLC3,PLC3_J415,87.302048,modbus_poll,response,md,1779946588.588457
28,PLC3,PLC3_J422,27.945908,modbus_poll,response,md,1779946588.588457
28,PLC3,PLC3_PU4F,32.780430,modbus_poll,response,md,1779946588.588457
28,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946588.588457
28,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946588.588457
28,PLC3,PLC3_PU7F,47.824188,modbus_poll,response,md,1779946588.588457
28,PLC3,PLC3_T2,0.914032,modbus_poll,response,md,1779946588.588457
28,PLC3,PLC3_V2F,103.717445,modbus_poll,response,md,1779946588.588457
28,PLC4,PLC4_T3,4.007616,modbus_poll,response,md,1779946588.588457
28,PLC4,PLC4_T4,3.478519,modbus_poll,response,md,1779946588.588457
28,PLC5,PLC5_J302,21.400139,modbus_poll,response,md,1779946588.588457
28,PLC5,PLC5_J306,83.984489,modbus_poll,response,md,1779946588.588457
28,PLC5,PLC5_J307,21.290209,modbus_poll,response,md,1779946588.588457
28,PLC5,PLC5_J317,69.608856,modbus_poll,response,md,1779946588.588457
28,PLC5,PLC5_PU10F,30.517076,modbus_poll,response,md,1779946588.588457
28,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946588.588457
28,PLC5,PLC5_PU8F,34.643398,modbus_poll,response,md,1779946588.588457
28,PLC7,PLC7_T5,2.390141,modbus_poll,response,md,1779946588.588457
28,PLC8,PLC8_T6,5.284631,modbus_poll,response,md,1779946588.588457
28,PLC9,PLC9_T7,2.307039,modbus_poll,response,md,1779946588.588457
29,PLC1,PLC1_J269,35.146545,modbus_poll,response,md,1779946588.932170
29,PLC1,PLC1_J280,2.975512,modbus_poll,response,md,1779946588.932170
29,PLC1,PLC1_PU1F,95.952026,modbus_poll,response,md,1779946588.932170
29,PLC1,PLC1_PU2F,95.970833,modbus_poll,response,md,1779946588.932170
29,PLC2,PLC2_T1,2.835654,modbus_poll,response,md,1779946588.932170
29,PLC3,PLC3_J14,28.861204,modbus_poll,response,md,1779946588.932170
29,PLC3,PLC3_J256,91.602829,modbus_poll,response,md,1779946588.932170
29,PLC3,PLC3_J289,25.876556,modbus_poll,response,md,1779946588.932170
29,PLC3,PLC3_J300,25.819733,modbus_poll,response,md,1779946588.932170
29,PLC3,PLC3_J415,87.342461,modbus_poll,response,md,1779946588.932170
29,PLC3,PLC3_J422,27.961203,modbus_poll,response,md,1779946588.932170
29,PLC3,PLC3_PU4F,32.769432,modbus_poll,response,md,1779946588.932170
29,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946588.932170
29,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946588.932170
29,PLC3,PLC3_PU7F,47.811100,modbus_poll,response,md,1779946588.932170
29,PLC3,PLC3_T2,0.934478,modbus_poll,response,md,1779946588.932170
29,PLC3,PLC3_V2F,103.574448,modbus_poll,response,md,1779946588.932170
29,PLC4,PLC4_T3,4.053927,modbus_poll,response,md,1779946588.932170
29,PLC4,PLC4_T4,3.529350,modbus_poll,response,md,1779946588.932170
29,PLC5,PLC5_J302,21.401112,modbus_poll,response,md,1779946588.932170
29,PLC5,PLC5_J306,84.018051,modbus_poll,response,md,1779946588.932170
29,PLC5,PLC5_J307,21.291264,modbus_poll,response,md,1779946588.932170
29,PLC5,PLC5_J317,69.650047,modbus_poll,response,md,1779946588.932170
29,PLC5,PLC5_PU10F,30.504877,modbus_poll,response,md,1779946588.932170
29,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946588.932170
29,PLC5,PLC5_PU8F,34.624245,modbus_poll,response,md,1779946588.932170
29,PLC7,PLC7_T5,2.446570,modbus_poll,response,md,1779946588.932170
29,PLC8,PLC8_T6,5.310287,modbus_poll,response,md,1779946588.932170
29,PLC9,PLC9_T7,2.368908,modbus_poll,response,md,1779946588.932170
30,PLC1,PLC1_J269,35.143929,modbus_poll,response,md,1779946589.272593
30,PLC1,PLC1_J280,2.975510,modbus_poll,response,md,1779946589.272593
30,PLC1,PLC1_PU1F,95.956909,modbus_poll,response,md,1779946589.272593
30,PLC1,PLC1_PU2F,95.975723,modbus_poll,response,md,1779946589.272593
30,PLC2,PLC2_T1,2.826264,modbus_poll,response,md,1779946589.272593
30,PLC3,PLC3_J14,28.876438,modbus_poll,response,md,1779946589.272593
30,PLC3,PLC3_J256,91.636917,modbus_poll,response,md,1779946589.272593
30,PLC3,PLC3_J289,25.893099,modbus_poll,response,md,1779946589.272593
30,PLC3,PLC3_J300,25.836315,modbus_poll,response,md,1779946589.272593
30,PLC3,PLC3_J415,87.382835,modbus_poll,response,md,1779946589.272593
30,PLC3,PLC3_J422,27.976437,modbus_poll,response,md,1779946589.272593
30,PLC3,PLC3_PU4F,32.758415,modbus_poll,response,md,1779946589.272593
30,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946589.272593
30,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946589.272593
30,PLC3,PLC3_PU7F,47.797985,modbus_poll,response,md,1779946589.272593
30,PLC3,PLC3_T2,0.954818,modbus_poll,response,md,1779946589.272593
30,PLC3,PLC3_V2F,103.432014,modbus_poll,response,md,1779946589.272593
30,PLC4,PLC4_T3,4.100217,modbus_poll,response,md,1779946589.272593
30,PLC4,PLC4_T4,3.580144,modbus_poll,response,md,1779946589.272593
30,PLC5,PLC5_J302,21.402117,modbus_poll,response,md,1779946589.272593
30,PLC5,PLC5_J306,84.051582,modbus_poll,response,md,1779946589.272593
30,PLC5,PLC5_J307,21.292349,modbus_poll,response,md,1779946589.272593
30,PLC5,PLC5_J317,69.691193,modbus_poll,response,md,1779946589.272593
30,PLC5,PLC5_PU10F,30.492693,modbus_poll,response,md,1779946589.272593
30,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946589.272593
30,PLC5,PLC5_PU8F,34.605106,modbus_poll,response,md,1779946589.272593
30,PLC7,PLC7_T5,2.502949,modbus_poll,response,md,1779946589.272593
30,PLC8,PLC8_T6,5.335985,modbus_poll,response,md,1779946589.272593
30,PLC9,PLC9_T7,2.430629,modbus_poll,response,md,1779946589.272593
31,PLC1,PLC1_J269,35.141338,modbus_poll,response,md,1779946589.618644
31,PLC1,PLC1_J280,2.975508,modbus_poll,response,md,1779946589.618644
31,PLC1,PLC1_PU1F,95.961746,modbus_poll,response,md,1779946589.618644
31,PLC1,PLC1_PU2F,95.980560,modbus_poll,response,md,1779946589.618644
31,PLC2,PLC2_T1,2.816945,modbus_poll,response,md,1779946589.618644
31,PLC3,PLC3_J14,28.891609,modbus_poll,response,md,1779946589.618644
31,PLC3,PLC3_J256,91.670959,modbus_poll,response,md,1779946589.618644
31,PLC3,PLC3_J289,25.909575,modbus_poll,response,md,1779946589.618644
31,PLC3,PLC3_J300,25.852831,modbus_poll,response,md,1779946589.618644
31,PLC3,PLC3_J415,87.423164,modbus_poll,response,md,1779946589.618644
31,PLC3,PLC3_J422,27.991610,modbus_poll,response,md,1779946589.618644
31,PLC3,PLC3_PU4F,32.747379,modbus_poll,response,md,1779946589.618644
31,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946589.618644
31,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946589.618644
31,PLC3,PLC3_PU7F,47.784859,modbus_poll,response,md,1779946589.618644
31,PLC3,PLC3_T2,0.975053,modbus_poll,response,md,1779946589.618644
31,PLC3,PLC3_V2F,103.290161,modbus_poll,response,md,1779946589.618644
31,PLC4,PLC4_T3,4.146484,modbus_poll,response,md,1779946589.618644
31,PLC4,PLC4_T4,3.630901,modbus_poll,response,md,1779946589.618644
31,PLC5,PLC5_J302,21.403154,modbus_poll,response,md,1779946589.618644
31,PLC5,PLC5_J306,84.085106,modbus_poll,response,md,1779946589.618644
31,PLC5,PLC5_J307,21.293468,modbus_poll,response,md,1779946589.618644
31,PLC5,PLC5_J317,69.732285,modbus_poll,response,md,1779946589.618644
31,PLC5,PLC5_PU10F,30.480530,modbus_poll,response,md,1779946589.618644
31,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946589.618644
31,PLC5,PLC5_PU8F,34.585987,modbus_poll,response,md,1779946589.618644
31,PLC7,PLC7_T5,2.559275,modbus_poll,response,md,1779946589.618644
31,PLC8,PLC8_T6,5.361724,modbus_poll,response,md,1779946589.618644
31,PLC9,PLC9_T7,2.492203,modbus_poll,response,md,1779946589.618644
32,PLC1,PLC1_J269,35.138775,modbus_poll,response,md,1779946589.962990
32,PLC1,PLC1_J280,2.975505,modbus_poll,response,md,1779946589.962990
32,PLC1,PLC1_PU1F,95.966530,modbus_poll,response,md,1779946589.962990
32,PLC1,PLC1_PU2F,95.985344,modbus_poll,response,md,1779946589.962990
32,PLC2,PLC2_T1,2.807697,modbus_poll,response,md,1779946589.962990
32,PLC3,PLC3_J14,28.906723,modbus_poll,response,md,1779946589.962990
32,PLC3,PLC3_J256,91.704964,modbus_poll,response,md,1779946589.962990
32,PLC3,PLC3_J289,25.925985,modbus_poll,response,md,1779946589.962990
32,PLC3,PLC3_J300,25.869282,modbus_poll,response,md,1779946589.962990
32,PLC3,PLC3_J415,87.463440,modbus_poll,response,md,1779946589.962990
32,PLC3,PLC3_J422,28.006721,modbus_poll,response,md,1779946589.962990
32,PLC3,PLC3_PU4F,32.736324,modbus_poll,response,md,1779946589.962990
32,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946589.962990
32,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946589.962990
32,PLC3,PLC3_PU7F,47.771717,modbus_poll,response,md,1779946589.962990
32,PLC3,PLC3_T2,0.995184,modbus_poll,response,md,1779946589.962990
32,PLC3,PLC3_V2F,103.148872,modbus_poll,response,md,1779946589.962990
32,PLC4,PLC4_T3,4.192729,modbus_poll,response,md,1779946589.962990
32,PLC4,PLC4_T4,3.681622,modbus_poll,response,md,1779946589.962990
32,PLC5,PLC5_J302,21.404224,modbus_poll,response,md,1779946589.962990
32,PLC5,PLC5_J306,84.118607,modbus_poll,response,md,1779946589.962990
32,PLC5,PLC5_J307,21.294621,modbus_poll,response,md,1779946589.962990
32,PLC5,PLC5_J317,69.773331,modbus_poll,response,md,1779946589.962990
32,PLC5,PLC5_PU10F,30.468384,modbus_poll,response,md,1779946589.962990
32,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946589.962990
32,PLC5,PLC5_PU8F,34.566883,modbus_poll,response,md,1779946589.962990
32,PLC7,PLC7_T5,2.615549,modbus_poll,response,md,1779946589.962990
32,PLC8,PLC8_T6,5.387505,modbus_poll,response,md,1779946589.962990
32,PLC9,PLC9_T7,2.553628,modbus_poll,response,md,1779946589.962990
33,PLC1,PLC1_J269,35.136238,modbus_poll,response,md,1779946590.307903
33,PLC1,PLC1_J280,2.975503,modbus_poll,response,md,1779946590.307903
33,PLC1,PLC1_PU1F,95.971275,modbus_poll,response,md,1779946590.307903
33,PLC1,PLC1_PU2F,95.990089,modbus_poll,response,md,1779946590.307903
33,PLC2,PLC2_T1,2.798521,modbus_poll,response,md,1779946590.307903
33,PLC3,PLC3_J14,28.921774,modbus_poll,response,md,1779946590.307903
33,PLC3,PLC3_J256,91.738930,modbus_poll,response,md,1779946590.307903
33,PLC3,PLC3_J289,25.942331,modbus_poll,response,md,1779946590.307903
33,PLC3,PLC3_J300,25.885668,modbus_poll,response,md,1779946590.307903
33,PLC3,PLC3_J415,87.503662,modbus_poll,response,md,1779946590.307903
33,PLC3,PLC3_J422,28.021774,modbus_poll,response,md,1779946590.307903
33,PLC3,PLC3_PU4F,32.725246,modbus_poll,response,md,1779946590.307903
33,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946590.307903
33,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946590.307903
33,PLC3,PLC3_PU7F,47.758564,modbus_poll,response,md,1779946590.307903
33,PLC3,PLC3_T2,1.015212,modbus_poll,response,md,1779946590.307903
33,PLC3,PLC3_V2F,103.008163,modbus_poll,response,md,1779946590.307903
33,PLC4,PLC4_T3,4.238952,modbus_poll,response,md,1779946590.307903
33,PLC4,PLC4_T4,3.732305,modbus_poll,response,md,1779946590.307903
33,PLC5,PLC5_J302,21.405327,modbus_poll,response,md,1779946590.307903
33,PLC5,PLC5_J306,84.152084,modbus_poll,response,md,1779946590.307903
33,PLC5,PLC5_J307,21.295803,modbus_poll,response,md,1779946590.307903
33,PLC5,PLC5_J317,69.814323,modbus_poll,response,md,1779946590.307903
33,PLC5,PLC5_PU10F,30.456255,modbus_poll,response,md,1779946590.307903
33,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946590.307903
33,PLC5,PLC5_PU8F,34.547798,modbus_poll,response,md,1779946590.307903
33,PLC7,PLC7_T5,2.671772,modbus_poll,response,md,1779946590.307903
33,PLC8,PLC8_T6,5.413326,modbus_poll,response,md,1779946590.307903
33,PLC9,PLC9_T7,2.614908,modbus_poll,response,md,1779946590.307903
34,PLC1,PLC1_J269,35.133720,modbus_poll,response,md,1779946590.655586
34,PLC1,PLC1_J280,2.975501,modbus_poll,response,md,1779946590.655586
34,PLC1,PLC1_PU1F,95.975975,modbus_poll,response,md,1779946590.655586
34,PLC1,PLC1_PU2F,95.994789,modbus_poll,response,md,1779946590.655586
34,PLC2,PLC2_T1,2.789415,modbus_poll,response,md,1779946590.655586
34,PLC3,PLC3_J14,28.936768,modbus_poll,response,md,1779946590.655586
34,PLC3,PLC3_J256,91.772850,modbus_poll,response,md,1779946590.655586
34,PLC3,PLC3_J289,25.958612,modbus_poll,response,md,1779946590.655586
34,PLC3,PLC3_J300,25.901989,modbus_poll,response,md,1779946590.655586
34,PLC3,PLC3_J415,87.543869,modbus_poll,response,md,1779946590.655586
34,PLC3,PLC3_J422,28.036766,modbus_poll,response,md,1779946590.655586
34,PLC3,PLC3_PU4F,32.714149,modbus_poll,response,md,1779946590.655586
34,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946590.655586
34,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946590.655586
34,PLC3,PLC3_PU7F,47.745380,modbus_poll,response,md,1779946590.655586
34,PLC3,PLC3_T2,1.035137,modbus_poll,response,md,1779946590.655586
34,PLC3,PLC3_V2F,102.868011,modbus_poll,response,md,1779946590.655586
34,PLC4,PLC4_T3,4.285151,modbus_poll,response,md,1779946590.655586
34,PLC4,PLC4_T4,3.782951,modbus_poll,response,md,1779946590.655586
34,PLC5,PLC5_J302,21.406462,modbus_poll,response,md,1779946590.655586
34,PLC5,PLC5_J306,84.185547,modbus_poll,response,md,1779946590.655586
34,PLC5,PLC5_J307,21.297018,modbus_poll,response,md,1779946590.655586
34,PLC5,PLC5_J317,69.855270,modbus_poll,response,md,1779946590.655586
34,PLC5,PLC5_PU10F,30.444145,modbus_poll,response,md,1779946590.655586
34,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946590.655586
34,PLC5,PLC5_PU8F,34.528732,modbus_poll,response,md,1779946590.655586
34,PLC7,PLC7_T5,2.727944,modbus_poll,response,md,1779946590.655586
34,PLC8,PLC8_T6,5.439188,modbus_poll,response,md,1779946590.655586
34,PLC9,PLC9_T7,2.676040,modbus_poll,response,md,1779946590.655586
35,PLC1,PLC1_J269,35.131233,modbus_poll,response,md,1779946591.003194
35,PLC1,PLC1_J280,2.975499,modbus_poll,response,md,1779946591.003194
35,PLC1,PLC1_PU1F,95.980621,modbus_poll,response,md,1779946591.003194
35,PLC1,PLC1_PU2F,95.999435,modbus_poll,response,md,1779946591.003194
35,PLC2,PLC2_T1,2.780380,modbus_poll,response,md,1779946591.003194
35,PLC3,PLC3_J14,28.951700,modbus_poll,response,md,1779946591.003194
35,PLC3,PLC3_J256,91.806732,modbus_poll,response,md,1779946591.003194
35,PLC3,PLC3_J289,25.974829,modbus_poll,response,md,1779946591.003194
35,PLC3,PLC3_J300,25.918245,modbus_poll,response,md,1779946591.003194
35,PLC3,PLC3_J415,87.583992,modbus_poll,response,md,1779946591.003194
35,PLC3,PLC3_J422,28.051699,modbus_poll,response,md,1779946591.003194
35,PLC3,PLC3_PU4F,32.703033,modbus_poll,response,md,1779946591.003194
35,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946591.003194
35,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946591.003194
35,PLC3,PLC3_PU7F,47.732201,modbus_poll,response,md,1779946591.003194
35,PLC3,PLC3_T2,1.054959,modbus_poll,response,md,1779946591.003194
35,PLC3,PLC3_V2F,102.728432,modbus_poll,response,md,1779946591.003194
35,PLC4,PLC4_T3,4.331329,modbus_poll,response,md,1779946591.003194
35,PLC4,PLC4_T4,3.833560,modbus_poll,response,md,1779946591.003194
35,PLC5,PLC5_J302,21.407629,modbus_poll,response,md,1779946591.003194
35,PLC5,PLC5_J306,84.218994,modbus_poll,response,md,1779946591.003194
35,PLC5,PLC5_J307,21.298265,modbus_poll,response,md,1779946591.003194
35,PLC5,PLC5_J317,69.896156,modbus_poll,response,md,1779946591.003194
35,PLC5,PLC5_PU10F,30.432055,modbus_poll,response,md,1779946591.003194
35,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946591.003194
35,PLC5,PLC5_PU8F,34.509682,modbus_poll,response,md,1779946591.003194
35,PLC7,PLC7_T5,2.784064,modbus_poll,response,md,1779946591.003194
35,PLC8,PLC8_T6,5.465090,modbus_poll,response,md,1779946591.003194
35,PLC9,PLC9_T7,2.737028,modbus_poll,response,md,1779946591.003194
36,PLC1,PLC1_J269,35.128765,modbus_poll,response,md,1779946591.348496
36,PLC1,PLC1_J280,2.975497,modbus_poll,response,md,1779946591.348496
36,PLC1,PLC1_PU1F,95.985229,modbus_poll,response,md,1779946591.348496
36,PLC1,PLC1_PU2F,96.004051,modbus_poll,response,md,1779946591.348496
36,PLC2,PLC2_T1,2.771414,modbus_poll,response,md,1779946591.348496
36,PLC3,PLC3_J14,28.966572,modbus_poll,response,md,1779946591.348496
36,PLC3,PLC3_J256,91.840576,modbus_poll,response,md,1779946591.348496
36,PLC3,PLC3_J289,25.990980,modbus_poll,response,md,1779946591.348496
36,PLC3,PLC3_J300,25.934437,modbus_poll,response,md,1779946591.348496
36,PLC3,PLC3_J415,87.624084,modbus_poll,response,md,1779946591.348496
36,PLC3,PLC3_J422,28.066572,modbus_poll,response,md,1779946591.348496
36,PLC3,PLC3_PU4F,32.691895,modbus_poll,response,md,1779946591.348496
36,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946591.348496
36,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946591.348496
36,PLC3,PLC3_PU7F,47.718994,modbus_poll,response,md,1779946591.348496
36,PLC3,PLC3_T2,1.074679,modbus_poll,response,md,1779946591.348496
36,PLC3,PLC3_V2F,102.589417,modbus_poll,response,md,1779946591.348496
36,PLC4,PLC4_T3,4.377484,modbus_poll,response,md,1779946591.348496
36,PLC4,PLC4_T4,3.884132,modbus_poll,response,md,1779946591.348496
36,PLC5,PLC5_J302,21.408827,modbus_poll,response,md,1779946591.348496
36,PLC5,PLC5_J306,84.252419,modbus_poll,response,md,1779946591.348496
36,PLC5,PLC5_J307,21.299545,modbus_poll,response,md,1779946591.348496
36,PLC5,PLC5_J317,69.937004,modbus_poll,response,md,1779946591.348496
36,PLC5,PLC5_PU10F,30.419983,modbus_poll,response,md,1779946591.348496
36,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946591.348496
36,PLC5,PLC5_PU8F,34.490650,modbus_poll,response,md,1779946591.348496
36,PLC7,PLC7_T5,2.840132,modbus_poll,response,md,1779946591.348496
36,PLC8,PLC8_T6,5.491033,modbus_poll,response,md,1779946591.348496
36,PLC9,PLC9_T7,2.797870,modbus_poll,response,md,1779946591.348496
37,PLC1,PLC1_J269,35.135887,modbus_poll,response,md,1779946591.699457
37,PLC1,PLC1_J280,2.975503,modbus_poll,response,md,1779946591.699457
37,PLC1,PLC1_PU1F,95.971924,modbus_poll,response,md,1779946591.699457
37,PLC1,PLC1_PU2F,95.990738,modbus_poll,response,md,1779946591.699457
37,PLC2,PLC2_T1,2.768331,modbus_poll,response,md,1779946591.699457
37,PLC3,PLC3_J14,28.974638,modbus_poll,response,md,1779946591.699457
37,PLC3,PLC3_J256,91.853271,modbus_poll,response,md,1779946591.699457
37,PLC3,PLC3_J289,25.998936,modbus_poll,response,md,1779946591.699457
37,PLC3,PLC3_J300,25.942402,modbus_poll,response,md,1779946591.699457
37,PLC3,PLC3_J415,87.638687,modbus_poll,response,md,1779946591.699457
37,PLC3,PLC3_J422,28.074638,modbus_poll,response,md,1779946591.699457
37,PLC3,PLC3_PU4F,32.688908,modbus_poll,response,md,1779946591.699457
37,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946591.699457
37,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946591.699457
37,PLC3,PLC3_PU7F,47.715324,modbus_poll,response,md,1779946591.699457
37,PLC3,PLC3_T2,1.081481,modbus_poll,response,md,1779946591.699457
37,PLC3,PLC3_V2F,102.614815,modbus_poll,response,md,1779946591.699457
37,PLC4,PLC4_T3,4.393476,modbus_poll,response,md,1779946591.699457
37,PLC4,PLC4_T4,3.901650,modbus_poll,response,md,1779946591.699457
37,PLC5,PLC5_J302,21.682455,modbus_poll,response,md,1779946591.699457
37,PLC5,PLC5_J306,84.374847,modbus_poll,response,md,1779946591.699457
37,PLC5,PLC5_J307,21.580860,modbus_poll,response,md,1779946591.699457
37,PLC5,PLC5_J317,73.963516,modbus_poll,response,md,1779946591.699457
37,PLC5,PLC5_PU10F,29.245253,modbus_poll,response,md,1779946591.699457
37,PLC5,PLC5_PU11F,0.000000,modbus_poll,response,md,1779946591.699457
37,PLC5,PLC5_PU8F,34.577152,modbus_poll,response,md,1779946591.699457
37,PLC7,PLC7_T5,2.859551,modbus_poll,response,md,1779946591.699457
37,PLC8,PLC8_T6,5.500000,modbus_poll,response,md,1779946591.699457
37,PLC9,PLC9_T7,2.818912,modbus_poll,response,md,1779946591.699457
38,PLC1,PLC1_J269,35.347565,modbus_poll,response,md,1779946592.045508
38,PLC1,PLC1_J280,2.975690,modbus_poll,response,md,1779946592.045508
38,PLC1,PLC1_PU1F,95.576363,modbus_poll,response,md,1779946592.045508
38,PLC1,PLC1_PU2F,95.595062,modbus_poll,response,md,1779946592.045508
38,PLC2,PLC2_T1,2.762783,modbus_poll,response,md,1779946592.045508
38,PLC3,PLC3_J14,29.067369,modbus_poll,response,md,1779946592.045508
38,PLC3,PLC3_J256,92.776756,modbus_poll,response,md,1779946592.045508
38,PLC3,PLC3_J289,26.099533,modbus_poll,response,md,1779946592.045508
38,PLC3,PLC3_J300,26.044687,modbus_poll,response,md,1779946592.045508
38,PLC3,PLC3_J415,89.076942,modbus_poll,response,md,1779946592.045508
38,PLC3,PLC3_J422,28.167370,modbus_poll,response,md,1779946592.045508
38,PLC3,PLC3_PU4F,32.165848,modbus_poll,response,md,1779946592.045508
38,PLC3,PLC3_PU5F,0.000000,modbus_poll,response,md,1779946592.045508
38,PLC3,PLC3_PU6F,0.000000,modbus_poll,response,md,1779946592.045508
38,PLC3,PLC3_PU7F,46.967949,modbus_poll,response,md,1779946592.045508
38,PLC3,PLC3_T2,1.094317,modbus_poll,response,md,1779946592.045508
38,PLC3,PLC3_V2F,103.463234,modbus_poll,response,md,1779946592.045508
38,PLC4,PLC4_T3,4.423613,modbus_poll,response,md,1779946592.045508
38,PLC4,PLC4_T4,3.934659,modbus_poll,response,md,1779946592.045508
